no	date	place	latitude	longitude	deep	mag	intensity	name
58	2011/03/30 05:30:45.9	岩手県沖	40°03.8′N	142°52.7′E	24km	Ｍ4.3	１
59	2011/03/30 03:09:30.9	福島県沖	36°42.0′N	141°50.3′E	49km	Ｍ4.4	１
60	2011/03/30 02:45:53.0	茨城県沖	36°30.4′N	140°43.8′E	52km	Ｍ4.1	２
61	2011/03/30 01:44:51.4	宮城県沖	38°06.6′N	142°22.4′E	27km	Ｍ4.4	１
62	2011/03/30 01:35:44.1	三陸沖	39°39.2′N	143°46.9′E	8km	Ｍ5.6	２
63	2011/03/29 23:58:58.7	宮城県沖	38°55.5′N	142°33.9′E	26km	Ｍ4.0	１
64	2011/03/29 23:15:55.1	宮城県沖	38°24.4′N	142°44.3′E	19km	Ｍ4.3	１
65	2011/03/29 21:24:52.8	茨城県沖	36°30.2′N	140°44.5′E	51km	Ｍ4.2	３
66	2011/03/29 19:54:30.4	福島県沖	37°24.5′N	142°28.1′E	13km	Ｍ6.6	４
67	2011/03/29 19:48:19.4	石垣島近海	23°12.4′N	124°38.0′E	39km	Ｍ5.2	１
68	2011/03/29 16:06:53.6	岩手県沖	39°28.4′N	142°32.4′E	23km	Ｍ4.2	１
69	2011/03/29 16:04:56.9	福島県沖	37°26.9′N	141°22.1′E	31km	Ｍ4.3	３
70	2011/03/29 12:32:22.2	三陸沖	40°03.2′N	143°21.9′E	18km	Ｍ4.5	１
71	2011/03/29 11:24:04.0	岩手県沖	39°01.5′N	142°27.3′E	33km	Ｍ4.1	２
72	2011/03/29 09:22:32.2	宮城県沖	38°25.4′N	142°16.4′E	30km	Ｍ4.0	１
73	2011/03/29 08:51:31.1	岩手県沖	39°20.6′N	142°03.2′E	49km	Ｍ4.3	３
74	2011/03/29 06:34:38.9	福島県沖	37°44.0′N	142°18.5′E	33km	Ｍ4.1	１
75	2011/03/29 01:30:56.6	宮城県沖	38°16.2′N	141°47.4′E	47km	Ｍ4.2	２
76	2011/03/28 23:50:58.9	宮城県沖	38°26.9′N	142°14.5′E	28km	Ｍ4.2	１
77	2011/03/28 23:44:54.1	岩手県沖	39°34.0′N	142°54.3′E	20km	Ｍ4.4	１
78	2011/03/28 23:13:56.1	岩手県沖	39°17.1′N	142°14.2′E	43km	Ｍ4.1	３
79	2011/03/28 20:34:14.2	宮城県沖	38°01.4′N	141°59.5′E	41km	Ｍ4.4	２
80	2011/03/28 20:18:43.1	三陸沖	38°50.3′N	142°58.2′E	18km	Ｍ5.3	２
81	2011/03/28 20:08:10.9	茨城県北部	36°46.6′N	140°33.3′E	8km	Ｍ4.0	３
82	2011/03/28 18:25:47.1	福島県沖	37°01.4′N	141°13.0′E	32km	Ｍ4.5	２
83	2011/03/28 17:39:34.8	宮城県沖	38°23.7′N	142°17.2′E	29km	Ｍ4.1	１
84	2011/03/28 16:35:04.2	宮城県沖	38°49.2′N	142°25.0′E	33km	Ｍ4.1	１
85	2011/03/28 16:32:41.5	宮城県沖	38°48.7′N	142°26.0′E	33km	Ｍ4.5	２
86	2011/03/28 15:18:34.9	福島県沖	37°36.2′N	141°49.4′E	16km	Ｍ4.2	１
87	2011/03/28 14:44:54.7	茨城県沖	36°21.7′N	141°51.8′E	73km	Ｍ5.3	２
88	2011/03/28 14:38:36.7	秋田県内陸南部	39°35.9′N	140°26.5′E	6km	Ｍ4.2	３
89	2011/03/28 14:24:33.0	茨城県沖	36°22.9′N	141°50.7′E	62km	Ｍ4.4	１
